2025-07-21 05:20:00	AB9LM	14097063	-13	0	RG34	10	VK4DL/SDR1	QG62lr	2886	283	1
2025-07-21 05:10:00	AB9LM	14097062	-14	0	RG24	10	VK4DL/SDR1	QG62lr	1765	285	1
2025-07-21 03:30:00	AB9LM	14097065	-13	0	RG05	10	VK5KJP/1	QG49ho	2470	287	1
2025-07-21 03:20:00	AB9LM	14097065	-11	0	RG05	10	VK5KJP/1	QG49ho	2470	287	1
2025-07-21 03:10:00	AB9LM	14097065	-11	0	RG05	10	VK5KJP/1	QG49ho	2470	287	1
2025-07-21 03:00:00	AB9LM	14097066	-12	0	RG05	10	VK5KJP/1	QG49ho	2470	287	1
2025-07-21 02:50:00	AB9LM	14097066	-9	0	RG05	10	VK5KJP/1	QG49ho	2470	287	1
2025-07-21 02:40:00	AB9LM	14097066	-11	0	QG95	10	VK5KJP/1	QG49ho	2303	291	1
2025-07-21 02:30:00	AB9LM	14097067	-9	0	QG95	10	VK5KJP/1	RF72no	2303	237	1
2025-07-21 02:20:00	AB9LM	14097072	-13	0	QG95	10	VK5KJP/1	RE58sg	2303	237	1
2025-07-21 02:10:00	AB9LM	14097066	-16	0	QG95	10	VK5KJP/1	RF72no	2303	237	1
2025-07-21 02:00:00	AB9LM	14097068	-8	0	QG95	10	VK5KJP/1	RF72no	2303	291	1
2025-07-21 01:50:00	AB9LM	14097066	-10	0	QG85	10	VK5KJP/1	RF72no	2240	297	1
2025-07-21 01:40:00	AB9LM	14097066	-8	0	QG85	10	VK5KJP/1	RF72no	2240	297	1
2025-07-21 01:30:00	AB9LM	14097065	-4	0	QG85	10	VK5KJP/1	RF72no	2240	297	1
2025-07-21 01:20:00	AB9LM	14097066	-4	0	QG85	10	VK5KJP/1	QG49ho	2144	297	1
2025-07-21 01:10:00	AB9LM	14097065	-11	0	QG85	10	VK5KJP/1	RF72no	2240	303	1
2025-07-21 01:00:00	AB9LM	14097065	-10	0	QG75	10	VK5KJP/1	RF72no	2388	304	1
2025-07-21 00:50:00	AB9LM	14097065	-8	0	QG75	10	VK5KJP/1	RF72no	2388	309	1
2025-07-21 00:40:00	AB9LM	14097066	-15	0	QG75	10	VK5KJP/1	QF13xa	1967	233	1
2025-07-21 00:20:00	AB9LM	14097065	-10	0	QG65	10	VK5KJP/1	QG62lr	1843	230	1
2025-07-21 00:00:00	AB9LM	14097065	-10	0	QG65	10	VK3CMZ	QG62lr	1753	229	1
2025-07-20 21:40:00	AB9LM	14097065	-23	0	QG44	10	VK3KHZ	QF22pf	1405	193	1
2025-07-20 21:30:00	AB9LM	14097065	-24	0	QG34	10	VK3KHZ	QF22pf	1371	186	1
2025-07-20 21:20:00	AB9LM	14097069	-22	0	QG34	10	ZL1KFM	RF72no	2964	123	1
2025-07-20 06:10:00	AB9LM	14097068	-14	0	OF28	10	VK6PVL	OF88bc	1104	98	1
2025-07-20 05:30:00	AB9LM	14097069	-13	0	OF18	10	VK6PVL	OF88bc	1292	98	1
2025-07-20 03:20:00	AB9LM	14097070	-21	0	NF98	10	VK6PVL	OF88bc	1623	97	1
2025-07-20 02:40:00	AB9LM	14097069	-11	0	NF88	10	VK6PVL	OF88bc	1856	98	1
2025-07-19 11:20:00	AB9LM	14097066	-23	0	MG45	10	VK6PVL	OF88bc	17070	301	1
2025-07-19 09:10:00	AB9LM	14097072	-20	0	MG36	10	F61695	LG79sc	1211	282	1
2025-07-19 09:00:00	AB9LM	14097070	-20	0	MG36	10	VK6PVL	OF88bc	4888	282	1
2025-07-19 08:50:00	AB9LM	14097072	-22	0	MG36	10	F61695	LG79sc	1211	282	1
2025-07-19 08:40:00	AB9LM	14097072	-18	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 08:30:00	AB9LM	14097072	-16	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 08:20:00	AB9LM	14097070	-15	1	MG26	10	VK6PVL	OF88bc	5076	285	1
2025-07-19 08:10:00	AB9LM	14097071	-23	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 08:00:00	AB9LM	14097072	-16	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 07:50:00	AB9LM	14097072	-13	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 07:40:00	AB9LM	14097070	-16	0	MG26	10	VK6PVL	OF88bc	5076	285	1
2025-07-19 07:30:00	AB9LM	14097072	-16	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 07:20:00	AB9LM	14097072	-14	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 07:10:00	AB9LM	14097070	-12	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 07:00:00	AB9LM	14097072	-16	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 06:50:00	AB9LM	14097071	-20	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-19 06:40:00	AB9LM	14097072	-23	0	MG26	10	F61695	LG79sc	1012	285	1
2025-07-18 11:30:00	AB9LM	14097074	-15	0	LG05	10	FR5DN	LG78qs	1521	79	1
2025-07-18 10:50:00	AB9LM	14097068	-8	0	KG95	10	ZS6GL	LG78qs	1720	267	1
2025-07-18 10:40:00	AB9LM	14097075	-11	0	KG95	10	A2NEW	LG78qs	1720	267	1
2025-07-18 10:30:00	AB9LM	14097070	-14	0	KG95	10	ZS6BQQ	LG78qs	1720	267	1
2025-07-18 10:20:00	AB9LM	14097070	-12	0	KG95	10	ZS6BQQ	LG78qs	1720	267	1
2025-07-18 10:10:00	AB9LM	14097072	-10	0	KG96	10	A2NEW	LG78qs	1706	262	1
2025-07-18 10:00:00	AB9LM	14097072	-5	0	KG96	10	A2NEW	LG78qs	1706	262	1
2025-07-18 09:50:00	AB9LM	14097069	-11	0	KG96	10	ZS6CR	LG78qs	1706	262	1
2025-07-18 09:40:00	AB9LM	14097070	-13	0	KG96	10	A2NEW	LG78qs	1706	262	1
2025-07-18 09:30:00	AB9LM	14097069	-11	0	KG86	10	A2NEW	LG78qs	1909	262	1
2025-07-18 09:20:00	AB9LM	14097068	-11	0	KG86	10	FR5DN	LG78qs	1909	251	1
2025-07-18 09:10:00	AB9LM	14097069	-13	0	KG86	10	FR5DN	LG78qs	1909	251	1
2025-07-18 09:00:00	AB9LM	14097070	-19	0	KG86	10	A2NEW	KG33xv	1123	262	1
2025-07-18 08:50:00	AB9LM	14097074	-11	0	KG86	10	FR5DN	LG78qs	1909	86	1
2025-07-18 08:40:00	AB9LM	14097071	-13	0	KG86	10	A2NEW	LG78qs	1909	262	1
2025-07-18 08:30:00	AB9LM	14097072	-16	0	KG86	10	FR5DN	LG78qs	1909	262	1
2025-07-18 08:10:00	AB9LM	14097074	-24	0	KG86	10	FR5DN	LG78qs	1909	86	1
2025-07-18 05:30:00	AB9LM	14097076	-18	0	KG67	10	FR5DN	LG78qs	2315	91	1
2025-07-18 05:20:00	AB9LM	14097069	-15	0	KG67	10	FR5DN	LG78qs	13582	301	1
2025-07-18 05:10:00	AB9LM	14097077	-18	0	KG67	10	FR5DN	LG78qs	2315	91	1
2025-07-18 04:50:00	AB9LM	14097077	-19	0	KG67	10	FR5DN	LG78qs	2315	91	1
2025-07-18 04:40:00	AB9LM	14097076	-15	1	KG67	10	FR5DN	LG78qs	2315	91	1
2025-07-17 14:30:00	AB9LM	14097066	-19	0	JG89	10	V51RS	JG87ql	227	169	1
2025-07-17 13:40:00	AB9LM	14097072	-26	0	JG89	10	A2NEW	KG25xj	1029	169	1
2025-07-17 13:00:00	AB9LM	14097081	-21	0	JH70	10	A2NEW	KG33xv	1696	162	1
2025-07-17 12:50:00	AB9LM	14097076	-20	0	JH70	10	FR5DN	LG78qs	4206	118	1
2025-07-17 12:40:00	AB9LM	14097074	-19	0	JH70	10	FR5DN	LG78qs	4206	121	1
2025-07-17 12:30:00	AB9LM	14097073	-22	0	JH70	10	ZS6GL	KG33xv	1519	121	1
2025-07-17 12:20:00	AB9LM	14097075	-23	0	JH70	10	A2NEW	LG78qs	4206	121	1
2025-07-17 12:10:00	AB9LM	14097076	-26	0	JH70	10	A2NEW	KG33xv	1519	121	1
2025-07-17 12:00:00	AB9LM	14097072	-25	0	JH70	10	ZS6GL	KG33xv	1519	121	1
2025-07-17 11:50:00	AB9LM	14097070	-23	0	JH70	10	A2NEW	KG25xj	2222	277	1
2025-07-17 11:40:00	AB9LM	14097071	-23	0	JH70	10	A2NEW	KG25xj	2222	277	1
2025-07-17 11:30:00	AB9LM	14097079	-28	-1	JH60	10	A2NEW	KG25xj	1453	115	1
2025-07-17 11:00:00	AB9LM	14097079	-23	0	JH60	10	A2NEW	KG25xj	1453	115	1
2025-07-17 10:30:00	AB9LM	14097057	-24	0	JH60	10	ZS6EMS	KG43ev	1740	118	1
2025-07-17 10:20:00	AB9LM	14097058	-25	0	JH60	10	A2NEW	KG43ev	1740	118	1
2025-07-17 10:10:00	AB9LM	14097070	-23	0	JH60	10	A2NEW	KG25xj	1453	127	1
2025-07-17 10:00:00	AB9LM	14097063	-23	0	JH60	10	V51RS	JG87ql	567	127	1
2025-07-17 09:20:00	AB9LM	14097078	-27	0	JH50	10	A2NEW	KG25xj	1645	113	1
2025-07-17 08:20:00	AB9LM	14097079	-26	0	JH50	10	A2NEW	KG25xj	1645	113	1
2025-07-17 07:30:00	AB9LM	14097038	-29	0	JH41	10	ZS6EMS	KG43ev	2165	116	1
2025-07-17 06:00:00	AB9LM	14097036	-28	0	JH40	10	ZS6EMS	KG43ev	2118	114	1
2025-07-16 16:00:00	AB9LM	14097065	-22	0	IG38	10	ZD7GB	IH74da	988	53	1
2025-07-16 15:50:00	AB9LM	14097065	-21	0	IG38	10	ZD7GB	IH74da	988	53	1
2025-07-16 14:30:00	AB9LM	14097066	-17	0	IG28	10	ZD7GB	JG87ql	3337	98	1
2025-07-16 14:20:00	AB9LM	14097065	-19	-1	IG28	10	ZD7GB	IH74da	1159	59	1
2025-07-16 14:10:00	AB9LM	14097066	-22	0	IG28	10	ZD7GB	IH74da	1159	59	1
2025-07-16 14:00:00	AB9LM	14097066	-20	0	IG28	10	ZD7GB	JG87ql	3337	98	1
2025-07-16 13:50:00	AB9LM	14097066	-20	0	IG28	10	ZD7GB	IH74da	1159	59	1
2025-07-16 13:40:00	AB9LM	14097065	-18	0	IG28	10	ZD7GB	IH74da	1159	59	1
2025-07-16 13:30:00	AB9LM	14097065	-20	0	IG18	10	ZD7GB	IH74da	1342	65	1
2025-07-16 13:10:00	AB9LM	14097065	-20	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 13:00:00	AB9LM	14097065	-18	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 12:50:00	AB9LM	14097065	-24	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 12:40:00	AB9LM	14097065	-21	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 12:30:00	AB9LM	14097066	-21	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 12:20:00	AB9LM	14097066	-24	0	IG19	10	ZD7GB	IH74da	1298	69	1
2025-07-16 12:10:00	AB9LM	14097065	-25	0	IG09	10	ZD7GB	IH74da	1495	72	1
2025-07-16 12:00:00	AB9LM	14097065	-19	0	IG09	10	ZD7GB	IH74da	1495	72	1
2025-07-16 11:50:00	AB9LM	14097065	-26	0	IG09	10	ZD7GB	IH74da	1495	72	1
2025-07-16 11:30:00	AB9LM	14097065	-24	0	IG09	10	ZD7GB	IH74da	1495	72	1
2025-07-16 09:40:00	AB9LM	14097067	-24	0	HH90	10	ZD7GB	IH74da	1670	79	1
2025-07-15 16:40:00	AB9LM	14097064	-24	0	HH29	10	PT2FHC	GH64cg	1497	246	1
2025-07-15 16:20:00	AB9LM	14097065	-26	0	HH29	10	PT2FHC	GH64cg	1497	246	1
2025-07-15 16:10:00	AB9LM	14097064	-23	0	HH29	10	PT2FHC	GH64cg	1497	246	1
2025-07-15 15:50:00	AB9LM	14097064	-23	0	HH29	10	PT2FHC	GH64cg	1497	246	1
2025-07-15 15:40:00	AB9LM	14097064	-27	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 15:30:00	AB9LM	14097064	-24	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 15:20:00	AB9LM	14097064	-26	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 15:10:00	AB9LM	14097064	-24	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 15:00:00	AB9LM	14097063	-25	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 14:50:00	AB9LM	14097064	-24	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 14:40:00	AB9LM	14097064	-21	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 14:30:00	AB9LM	14097064	-22	0	HI20	10	PT2FHC	GH64cg	1545	242	1
2025-07-15 14:20:00	AB9LM	14097064	-22	0	HI20	10	PT2FHC	GH64cg	1545	242	1
